video_id,country,date,views,likes,comments,dislikes,shares,subscribersLost,subscribersGained,estimatedMinutesWatched,averageViewDuration,averageViewPercentage,annotationImpressions,annotationClicks,annotationClickThroughRate,cardImpressions,cardClicks,cardClickRate
DQvmA2RAcmc, AR,nan,,,,,,,,,,,,,,,,
PboUgvlmUzA, AR,nan,,,,,,,,,,,,,,,,
OWdoI99lWf0, AR,nan,,,,,,,,,,,,,,,,
2PHrk5Z7Ejw, AR,nan,,,,,,,,,,,,,,,,
 --R19y9CUYI, AR,nan,,,,,,,,,,,,,,,,
2jvHTDU2-MA, AR,nan,,,,,,,,,,,,,,,,
d1mUA8iH_x4, AR,nan,,,,,,,,,,,,,,,,
 -ZlYrCqNuVU, AR,nan,,,,,,,,,,,,,,,,
yQUNfBPn8bY, AR,nan,,,,,,,,,,,,,,,,
etNYC5RndbQ, AR,nan,,,,,,,,,,,,,,,,
1tOvl-vlOVA, AR,nan,,,,,,,,,,,,,,,,
2Vi8-QbLqWY, AR,nan,,,,,,,,,,,,,,,,
aA2RZWwq8aE, AR,nan,,,,,,,,,,,,,,,,
n3jAzKX6IO8, AR,nan,,,,,,,,,,,,,,,,
jpr5MnVQbhs, AR,nan,,,,,,,,,,,,,,,,
CJKOdzm2-5k, AR,nan,,,,,,,,,,,,,,,,
 --HLtgURT6Y, AR,nan,,,,,,,,,,,,,,,,
rdtXxrU1410, AR,nan,,,,,,,,,,,,,,,,
pwzlNnj_OD0, AR,nan,,,,,,,,,,,,,,,,
iICs2qe3OUw, AR,nan,,,,,,,,,,,,,,,,
z-eicVUxwPI, AR,nan,,,,,,,,,,,,,,,,
lDOlek5FIKE, AR,nan,,,,,,,,,,,,,,,,
TFcF_4lw9vQ, AR,nan,,,,,,,,,,,,,,,,
RefkvR_GCuc, AR,nan,,,,,,,,,,,,,,,,
uACPMlja1pY, AR,nan,,,,,,,,,,,,,,,,
ikayRX4LikI, AR,nan,,,,,,,,,,,,,,,,
1yVAqHAnyKA, AR,nan,,,,,,,,,,,,,,,,
k8mvBxZBp24, AR,nan,,,,,,,,,,,,,,,,
AVfEG0i0vBw, AR,nan,,,,,,,,,,,,,,,,
xDVpGojsxO4, AR,nan,,,,,,,,,,,,,,,,
aF2oebwDACM, AR,nan,,,,,,,,,,,,,,,,
KpBAEpvyBE8, AR,nan,,,,,,,,,,,,,,,,
RdK72Xpixqo, AR,nan,,,,,,,,,,,,,,,,
m4NjAiNogOU, AR,nan,,,,,,,,,,,,,,,,
4uPx3w_9eQI, AR,nan,,,,,,,,,,,,,,,,
H28VaUHVdCg, AR,nan,,,,,,,,,,,,,,,,
iC5YUht8t7c, AR,nan,,,,,,,,,,,,,,,,
gNM1WQFRXGo, AR,nan,,,,,,,,,,,,,,,,
D83mcszifig, AR,nan,,,,,,,,,,,,,,,,
CWFtrv648HQ, AR,nan,,,,,,,,,,,,,,,,
kusi3Ll-5ig, AR,nan,,,,,,,,,,,,,,,,
x8hhcWdi1IU, AR,nan,,,,,,,,,,,,,,,,
TZJFtRsbhdQ, AR,nan,,,,,,,,,,,,,,,,
WlqHlB4NN_s, AR,nan,,,,,,,,,,,,,,,,
eJRwas1X3ng, AR,nan,,,,,,,,,,,,,,,,
1NQ7NXQnfVg, AR,nan,,,,,,,,,,,,,,,,
uv6opP9qyMQ, AR,nan,,,,,,,,,,,,,,,,
GOEvDi2dZxM, AR,nan,,,,,,,,,,,,,,,,
w2GDovVH8r4, AR,nan,,,,,,,,,,,,,,,,
b40cPvh0B4U, AR,nan,,,,,,,,,,,,,,,,
_HfrxE42db8, AR,nan,,,,,,,,,,,,,,,,
plxFXV4Kb6E, AR,nan,,,,,,,,,,,,,,,,
rtIUkKKYBFo, AR,nan,,,,,,,,,,,,,,,,
yd7IDAi0N_U, AR,nan,,,,,,,,,,,,,,,,
pe8bufiZOYk, AR,nan,,,,,,,,,,,,,,,,
8na3gaOQDxE, AR,nan,,,,,,,,,,,,,,,,
J-BFIpS3IqQ, AR,nan,,,,,,,,,,,,,,,,
uie7921T8e8, AR,nan,,,,,,,,,,,,,,,,
_68Z9O8x3ug, AR,nan,,,,,,,,,,,,,,,,
heRtBQTUnbs, AR,nan,,,,,,,,,,,,,,,,
9v3Mgozs9Ww, AR,nan,,,,,,,,,,,,,,,,
Ny8dQJmCEYg, AR,nan,,,,,,,,,,,,,,,,
F0-wOJaETvM, AR,nan,,,,,,,,,,,,,,,,
3Xx5WNy8Soo, AR,nan,,,,,,,,,,,,,,,,
GoQ9zskHmEI, AR,nan,,,,,,,,,,,,,,,,
7M-mu04Qv3A, AR,nan,,,,,,,,,,,,,,,,
JETtmJtLu8M, AR,nan,,,,,,,,,,,,,,,,
H_BFLyBoD_c, AR,nan,,,,,,,,,,,,,,,,
8DGFc7Lo1qk, AR,nan,,,,,,,,,,,,,,,,
TOP-GMW8sVk, AR,nan,,,,,,,,,,,,,,,,
HysKO5gRp1s, AR,nan,,,,,,,,,,,,,,,,
jHUE2EtISQk, AR,nan,,,,,,,,,,,,,,,,
EU5S2DCaVaA, AR,nan,,,,,,,,,,,,,,,,
VOeGcJwwRcQ, AR,nan,,,,,,,,,,,,,,,,
FEH1Hf648lM, AR,nan,,,,,,,,,,,,,,,,
zNMEiJ8LD9E, AR,nan,,,,,,,,,,,,,,,,
4lbHgPlJ6ow, AR,nan,,,,,,,,,,,,,,,,
4podMOggZhE, AR,nan,,,,,,,,,,,,,,,,
X-r2R7SaMpo, AR,nan,,,,,,,,,,,,,,,,
7lqwa6dGcuo, AR,nan,,,,,,,,,,,,,,,,
ZZM59xtHBXM, AR,nan,,,,,,,,,,,,,,,,
pPYKsN1g49c, AR,nan,,,,,,,,,,,,,,,,
k0UZwGPugNc, AR,nan,,,,,,,,,,,,,,,,
PPLdl7mIMcQ, AR,nan,,,,,,,,,,,,,,,,
h3b6jrQ_nRM, AR,nan,,,,,,,,,,,,,,,,
IUhOD0elA4o, AR,nan,,,,,,,,,,,,,,,,
7ktuzeAd7O0, AR,nan,,,,,,,,,,,,,,,,
g0sruJ3lmFg, AR,nan,,,,,,,,,,,,,,,,
S1J8N6UKjJw, AR,nan,,,,,,,,,,,,,,,,
Ezz3eD6zl0g, AR,nan,,,,,,,,,,,,,,,,
XaRsgGR_c7Y, AR,nan,,,,,,,,,,,,,,,,
mlIJLqGqCiU, AR,nan,,,,,,,,,,,,,,,,
c8ylwZj_PKU, AR,nan,,,,,,,,,,,,,,,,
JcQsX7f5k3k, AR,nan,,,,,,,,,,,,,,,,
fojHrYjXEEc, AR,nan,,,,,,,,,,,,,,,,
LcEDF8B7ujs, AR,nan,,,,,,,,,,,,,,,,
IbxvZXOhpCE, AR,nan,,,,,,,,,,,,,,,,
PWSkHW17H_A, AR,nan,,,,,,,,,,,,,,,,
KIzpWpFtUbo, AR,nan,,,,,,,,,,,,,,,,
1XUfJnEKYC8, AR,nan,,,,,,,,,,,,,,,,
K5f4fL9r2Zo, AR,nan,,,,,,,,,,,,,,,,
pjy1Vh2webM, AR,nan,,,,,,,,,,,,,,,,
ffwAULja2no, AR,nan,,,,,,,,,,,,,,,,
tRrS33VHhpU, AR,nan,,,,,,,,,,,,,,,,
FtR1RggbDe8, AR,nan,,,,,,,,,,,,,,,,
KALUmauz_nU, AR,nan,,,,,,,,,,,,,,,,
2M7wjqmZVYA, AR,nan,,,,,,,,,,,,,,,,
qdQPkeinXdM, AR,nan,,,,,,,,,,,,,,,,
Co7XtwxxLac, AR,nan,,,,,,,,,,,,,,,,
e_WXzMKOUW4, AR,nan,,,,,,,,,,,,,,,,
kQNBhdw2bJc, AR,nan,,,,,,,,,,,,,,,,
yLc9gutz8KQ, AR,nan,,,,,,,,,,,,,,,,
Z6fDggp0bvA, AR,nan,,,,,,,,,,,,,,,,
AjDkYLJw8yw, AR,nan,,,,,,,,,,,,,,,,
vBDX3bljsGw, AR,nan,,,,,,,,,,,,,,,,
vyyi1En0QOA, AR,nan,,,,,,,,,,,,,,,,
1hdC-uJc9p0, AR,nan,,,,,,,,,,,,,,,,
xWuYCOg1mQY, AR,nan,,,,,,,,,,,,,,,,
1azOc4CfzQs, AR,nan,,,,,,,,,,,,,,,,
IsH_2SY7sEw, AR,nan,,,,,,,,,,,,,,,,
rTPwC47p3jo, AR,nan,,,,,,,,,,,,,,,,
bSQSDuC3shQ, AR,nan,,,,,,,,,,,,,,,,
XUYYSUHle00, AR,nan,,,,,,,,,,,,,,,,
2ejTm4wHH5Y, AR,nan,,,,,,,,,,,,,,,,
XmANT27gskA, AR,nan,,,,,,,,,,,,,,,,
oD04M7jB75s, AR,nan,,,,,,,,,,,,,,,,
57aOfb-ApkQ, AR,2021-08-24,10,0,0,0,0,0,0,4,25,4.56,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-08-25,10,0,0,0,0,0,0,11,70,12.46,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-12,10,0,0,0,0,0,0,13,80,14.279999999999998,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-14,10,0,0,0,0,0,0,16,96,17.11,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-29,10,0,0,0,0,0,0,14,85,15.120000000000001,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-12,10,0,0,0,0,0,0,5,30,5.43,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-24,10,0,0,0,0,0,0,3,20,3.66,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-26,10,0,0,0,0,0,0,15,90,16.1,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-29,10,0,0,0,0,0,0,7,42,7.629999999999999,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-09,10,0,0,0,0,0,0,12,72,12.85,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-04,10,0,0,0,0,0,0,14,84,14.97,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-13,10,0,0,0,0,0,0,31,186,33.05,0,0,0,0,0,0
ugiJOTH8pW0, AR,2021-10-20,10,0,0,0,0,0,0,10,64,9.94,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-07-08,10,0,0,0,0,0,0,12,74,7.7199999999999989,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-06,10,0,0,0,0,0,0,10,63,6.64,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-11,10,0,0,0,0,0,0,8,49,5.2,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-26,10,0,0,0,0,0,0,10,62,6.4600000000000009,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-29,10,0,0,0,0,0,0,4,29,3.11,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-09-02,10,0,0,0,0,0,0,17,102,10.67,0,0,0,0,0,0
MfYLNvVjqCc, AR,2022-04-19,10,0,0,0,0,0,0,11,68,7.0900000000000007,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-03-01,10,0,0,0,0,0,0,10,61,15.15,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-03-25,10,0,0,0,0,0,0,21,131,32.21,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-05,10,0,0,0,0,0,0,12,76,18.77,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-12,10,0,0,0,0,0,0,3,23,5.83,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-17,10,0,0,0,0,0,0,23,138,33.94,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-08-22,11,0,0,0,0,0,0,9,54,9.63,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-06,11,0,0,0,0,0,0,13,72,12.960000000000003,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-07,11,0,0,0,0,0,0,12,70,12.57,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-20,11,0,0,0,0,0,0,7,43,7.7399999999999993,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-21,11,0,0,0,0,0,0,9,49,8.81,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-23,11,0,0,0,0,0,0,8,44,7.9800000000000013,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-03,11,0,0,0,0,0,0,26,143,25.41,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-20,11,0,0,0,0,0,0,11,60,10.82,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-21,11,0,0,0,0,0,0,6,37,6.61,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-28,11,0,0,0,0,0,0,13,71,12.76,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-31,11,0,0,0,0,0,0,10,56,9.99,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-11,11,0,0,0,0,0,0,8,44,7.88,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-14,11,0,0,0,0,0,0,8,48,8.54,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-16,11,0,0,0,0,0,0,7,43,7.6499999999999995,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-24,11,0,0,0,0,0,0,8,46,8.31,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-01,11,0,0,0,0,0,0,12,65,11.68,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-08,11,0,0,0,0,0,0,32,174,31.069999999999997,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-07-07,11,0,0,0,0,0,0,1,7,0.8,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-07-21,11,0,0,0,0,0,0,11,60,6.34,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-20,11,0,0,0,0,0,0,10,57,5.98,0,0,0,0,0,0
MfYLNvVjqCc, AR,2022-04-10,11,0,0,0,0,0,0,24,133,13.900000000000002,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-03-22,11,0,0,0,0,0,0,13,73,17.95,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-11,11,0,0,0,0,0,0,6,35,8.63,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-08,12,0,0,0,0,0,0,19,99,17.62,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-09,12,0,0,0,0,0,0,14,71,12.770000000000001,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-18,12,0,0,0,0,0,0,17,87,15.590000000000002,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-22,12,0,0,0,0,0,0,15,76,13.54,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-06,12,0,0,0,0,0,0,26,132,23.57,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-09,12,0,0,0,0,0,0,23,115,20.51,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-20,12,0,0,0,0,0,0,14,71,12.76,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-13,12,0,0,0,0,0,0,9,46,4.85,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-30,12,0,0,0,0,0,0,4,23,2.46,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-15,12,0,0,0,0,0,0,16,80,19.67,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-10,12,0,0,0,0,0,0,17,88,21.66,0,0,0,0,0,0
wCPxpJnQE6Q, AR,2022-04-15,12,0,0,0,0,0,0,9,48,18.63,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-04,13,0,0,0,0,0,0,17,78,13.95,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-23,13,0,0,0,0,0,0,23,108,19.25,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-10-25,13,0,0,0,0,0,0,7,33,5.92,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-22,13,0,0,0,0,0,0,10,47,8.43,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-29,13,0,0,0,0,0,0,14,68,12.14,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-02,13,0,0,0,0,0,0,17,81,14.52,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-03,13,0,0,0,0,0,0,12,55,9.94,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-16,13,0,0,0,0,0,0,12,56,10.04,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-18,13,0,0,0,0,0,0,10,47,8.35,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-03-24,13,0,0,0,0,0,0,7,35,8.59,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-19,13,0,0,0,0,0,0,12,57,14.08,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-08,13,0,0,0,0,0,0,8,37,9.17,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-25,13,0,0,0,0,0,0,8,38,9.4,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-04,13,0,0,0,0,0,0,21,100,24.56,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-07,14,0,0,0,0,0,0,14,61,10.96,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-23,14,0,0,0,0,0,0,11,47,8.42,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-01,14,0,0,0,0,0,0,7,31,3.3300000000000005,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-05,14,0,0,0,0,0,0,10,44,4.59,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-20,14,0,0,0,0,0,0,9,42,10.31,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-29,14,0,0,0,0,0,0,9,41,10.21,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-28,14,0,0,0,0,0,0,18,78,19.26,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-08-27,15,0,0,0,0,0,0,22,89,15.950000000000001,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-25,15,0,0,0,0,0,0,11,44,7.99,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-12,15,0,0,0,0,0,0,7,29,3.11,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-07,15,0,0,0,0,0,0,5,20,5.05,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-18,15,0,0,0,0,0,0,11,45,11.16,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-08-30,16,0,0,0,0,0,0,21,79,14.09,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-07,16,0,0,0,0,0,0,20,75,13.38,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-17,16,0,0,0,0,0,0,23,89,15.89,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-07-02,16,1,0,0,0,0,0,8,32,3.4000000000000004,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-07-06,16,0,0,0,0,0,0,24,90,9.42,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-02,16,0,0,0,0,0,0,6,25,2.62,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-03,16,0,0,0,0,0,0,31,118,12.37,0,0,0,0,0,0
MfYLNvVjqCc, AR,2022-04-11,16,0,0,0,0,0,0,22,83,8.7,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-04-16,16,0,0,0,0,0,0,10,37,9.3,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-09-28,17,0,0,0,0,0,0,11,41,7.4000000000000012,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-15,17,0,0,0,0,0,0,40,143,25.429999999999996,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-17,17,0,0,0,0,0,0,23,82,14.580000000000002,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-06,17,0,0,0,0,0,0,20,73,13.100000000000001,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-04,17,0,0,0,0,0,0,10,38,4.02,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-21,17,0,0,0,0,0,0,16,57,14.150000000000002,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-29,17,0,0,0,0,0,0,9,34,8.47,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-07,17,0,0,0,0,0,0,13,49,12.03,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-08,17,0,0,0,0,0,0,6,23,5.69,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-07-05,18,0,0,0,0,0,0,17,56,5.91,0,0,0,0,0,0
MfYLNvVjqCc, AR,2021-08-08,19,0,0,0,0,0,0,14,44,4.67,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-02,19,0,0,0,0,0,0,21,66,16.27,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-09,19,0,0,0,0,0,0,9,30,7.5399999999999991,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-04,20,0,0,0,0,0,0,36,109,19.47,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-15,20,0,0,0,0,0,0,19,59,10.58,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-23,20,0,0,0,0,0,0,11,35,8.61,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-24,20,0,0,0,0,0,0,14,44,10.82,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-27,20,0,0,0,0,0,0,7,21,5.35,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-01,20,0,0,0,0,0,0,16,48,11.87,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-11,20,0,0,0,0,0,0,18,55,13.669999999999998,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-28,21,0,0,0,0,0,0,21,60,10.72,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-19,21,0,0,0,0,0,0,19,54,13.38,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-31,22,0,0,0,0,0,0,15,41,10.05,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-03,22,0,0,0,0,0,0,21,57,14.13,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-08-23,23,0,0,0,0,0,0,15,39,7.04,0,0,0,0,0,0
57aOfb-ApkQ, AR,2022-04-10,23,0,0,0,0,0,0,22,57,10.29,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-06,23,0,0,0,0,0,0,20,53,13.03,0,0,0,0,0,0
57aOfb-ApkQ, AR,2021-11-18,25,0,0,0,0,0,0,46,111,19.75,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-26,25,0,0,0,0,0,0,19,47,11.76,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-22,27,0,0,0,0,0,0,13,29,7.3,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-30,27,0,0,0,0,0,0,15,35,8.71,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-06-05,28,0,0,0,0,0,0,15,33,8.13,0,0,0,0,0,0
vH1zCAwpg4M, AR,2022-05-20,32,0,0,0,0,0,0,23,44,10.94,0,0,0,0,0,0
CJKOdzm2-5k, BO,2021-11-27,0,0,0,0,13,0,0,0,0,0.0,0,0,0,0,0,0
57aOfb-ApkQ, BO,2022-04-07,46,0,0,0,0,0,0,18,24,4.33,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-14,46,0,0,0,0,0,0,43,56,5.86,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-15,47,0,0,0,0,0,0,49,63,6.64,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-16,44,0,0,0,0,0,0,32,44,4.59,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-07-20,43,0,0,0,0,0,0,41,58,6.08,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-01,38,0,0,0,0,0,0,39,61,6.45,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-02,53,0,0,0,0,0,0,34,39,4.07,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-03,48,0,0,0,0,0,0,53,67,7.0000000000000009,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-04,38,0,0,0,0,0,0,30,47,5.0,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-10,38,0,0,0,0,0,0,27,43,4.54,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-11,45,0,0,0,0,0,0,57,77,8.04,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-18,40,0,0,0,0,0,0,24,37,3.9,0,0,0,0,0,0
MfYLNvVjqCc, BO,2021-08-30,38,0,0,0,0,0,0,26,41,4.34,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-10,38,0,0,0,0,0,0,23,37,9.07,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-04-12,40,0,0,0,0,0,0,38,57,14.14,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-25,40,0,0,0,0,0,0,22,33,8.19,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-30,45,0,0,0,0,0,0,47,63,15.47,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-05-31,44,0,0,0,0,0,0,26,35,8.78,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-01,42,0,0,0,0,0,0,29,41,10.23,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-02,38,0,0,0,0,0,0,34,54,13.47,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-07,43,0,0,0,0,0,0,25,35,8.59,0,0,0,0,0,0
vH1zCAwpg4M, BO,2022-06-10,44,0,0,0,0,0,0,43,59,14.69,0,0,0,0,0,0
DQvmA2RAcmc, BO,nan,,,,,,,,,,,,,,,,
PboUgvlmUzA, BO,nan,,,,,,,,,,,,,,,,
OWdoI99lWf0, BO,nan,,,,,,,,,,,,,,,,
2PHrk5Z7Ejw, BO,nan,,,,,,,,,,,,,,,,
 --R19y9CUYI, BO,nan,,,,,,,,,,,,,,,,
2jvHTDU2-MA, BO,nan,,,,,,,,,,,,,,,,
d1mUA8iH_x4, BO,nan,,,,,,,,,,,,,,,,
 -ZlYrCqNuVU, BO,nan,,,,,,,,,,,,,,,,
yQUNfBPn8bY, BO,nan,,,,,,,,,,,,,,,,
etNYC5RndbQ, BO,nan,,,,,,,,,,,,,,,,
1tOvl-vlOVA, BO,nan,,,,,,,,,,,,,,,,
2Vi8-QbLqWY, BO,nan,,,,,,,,,,,,,,,,
aA2RZWwq8aE, BO,nan,,,,,,,,,,,,,,,,
n3jAzKX6IO8, BO,nan,,,,,,,,,,,,,,,,
jpr5MnVQbhs, BO,nan,,,,,,,,,,,,,,,,
 --HLtgURT6Y, BO,nan,,,,,,,,,,,,,,,,
rdtXxrU1410, BO,nan,,,,,,,,,,,,,,,,
pwzlNnj_OD0, BO,nan,,,,,,,,,,,,,,,,
iICs2qe3OUw, BO,nan,,,,,,,,,,,,,,,,
z-eicVUxwPI, BO,nan,,,,,,,,,,,,,,,,
lDOlek5FIKE, BO,nan,,,,,,,,,,,,,,,,
TFcF_4lw9vQ, BO,nan,,,,,,,,,,,,,,,,
RefkvR_GCuc, BO,nan,,,,,,,,,,,,,,,,
uACPMlja1pY, BO,nan,,,,,,,,,,,,,,,,
ikayRX4LikI, BO,nan,,,,,,,,,,,,,,,,
1yVAqHAnyKA, BO,nan,,,,,,,,,,,,,,,,
k8mvBxZBp24, BO,nan,,,,,,,,,,,,,,,,
AVfEG0i0vBw, BO,nan,,,,,,,,,,,,,,,,
xDVpGojsxO4, BO,nan,,,,,,,,,,,,,,,,
aF2oebwDACM, BO,nan,,,,,,,,,,,,,,,,
KpBAEpvyBE8, BO,nan,,,,,,,,,,,,,,,,
RdK72Xpixqo, BO,nan,,,,,,,,,,,,,,,,
